,Season,Year,City,Sport,Discipline,Athlete,Code,Gender,Event,Medal,Country
24047,summer,2000,Sydney,Cycling,Cycling Track,"BALLANGER, Felicia",FRA,Women,Sprint,Gold,France
24048,summer,2000,Sydney,Cycling,Cycling Track,"GRISHINA, Oksana",RUS,Women,Sprint,Silver,Russia
24049,summer,2000,Sydney,Cycling,Cycling Track,"FIEDLER, Jens",GER,Men,Sprint Indivual,Bronze,Germany
24050,summer,2000,Sydney,Cycling,Cycling Track,"NOTHSTEIN, Marty",USA,Men,Sprint Indivual,Gold,United States
24051,summer,2000,Sydney,Cycling,Cycling Track,"ROUSSEAU, Florian",FRA,Men,Sprint Indivual,Silver,France
24052,summer,2000,Sydney,Cycling,Cycling Track,"CLAY, Jonny",GBR,Men,Team Pursuit (4000M),Bronze,United Kingdom
24053,summer,2000,Sydney,Cycling,Cycling Track,"HAYLES, Rob",GBR,Men,Team Pursuit (4000M),Bronze,United Kingdom
24054,summer,2000,Sydney,Cycling,Cycling Track,"MANNING, Paul",GBR,Men,Team Pursuit (4000M),Bronze,United Kingdom
24055,summer,2000,Sydney,Cycling,Cycling Track,"NEWTON, Chris",GBR,Men,Team Pursuit (4000M),Bronze,United Kingdom
24056,summer,2000,Sydney,Cycling,Cycling Track,"STEEL, Bryan",GBR,Men,Team Pursuit (4000M),Bronze,United Kingdom
24057,summer,2000,Sydney,Cycling,Cycling Track,"WIGGINS, Bradley",GBR,Men,Team Pursuit (4000M),Bronze,United Kingdom
24058,summer,2000,Sydney,Cycling,Cycling Track,"BARTKO, Robert",GER,Men,Team Pursuit (4000M),Gold,Germany
24059,summer,2000,Sydney,Cycling,Cycling Track,"BECKE, Daniel",GER,Men,Team Pursuit (4000M),Gold,Germany
24060,summer,2000,Sydney,Cycling,Cycling Track,"FULST, Guido",GER,Men,Team Pursuit (4000M),Gold,Germany
24061,summer,2000,Sydney,Cycling,Cycling Track,"LEHMANN, Jens",GER,Men,Team Pursuit (4000M),Gold,Germany
24062,summer,2000,Sydney,Cycling,Cycling Track,"POLLACK, Olaf",GER,Men,Team Pursuit (4000M),Gold,Germany
24063,summer,2000,Sydney,Cycling,Cycling Track,"CHERNYAVSKYY, Sergiy",UKR,Men,Team Pursuit (4000M),Silver,Ukraine
24064,summer,2000,Sydney,Cycling,Cycling Track,"FEDENKO, Oleksandr",UKR,Men,Team Pursuit (4000M),Silver,Ukraine
24065,summer,2000,Sydney,Cycling,Cycling Track,"MATVEYEV, Sergiy",UKR,Men,Team Pursuit (4000M),Silver,Ukraine
24066,summer,2000,Sydney,Cycling,Cycling Track,"SIMONENKO, Alexander",UKR,Men,Team Pursuit (4000M),Silver,Ukraine
24067,summer,2000,Sydney,Cycling,Mountain Bike,"SAUSER, Christoph",SUI,Men,Cross-Country,Bronze,Switzerland
24068,summer,2000,Sydney,Cycling,Mountain Bike,"MARTINEZ, Miguel",FRA,Men,Cross-Country,Gold,France
24069,summer,2000,Sydney,Cycling,Mountain Bike,"MEIRHAEGHE, Filip",BEL,Men,Cross-Country,Silver,Belgium
24070,summer,2000,Sydney,Cycling,Mountain Bike,"FULLANA, Marga",ESP,Women,Cross-Country,Bronze,Spain
24071,summer,2000,Sydney,Cycling,Mountain Bike,"PEZZO, Paola",ITA,Women,Cross-Country,Gold,Italy
24072,summer,2000,Sydney,Cycling,Mountain Bike,"BLATTER, Barbara",SUI,Women,Cross-Country,Silver,Switzerland
24073,summer,2000,Sydney,Equestrian,Dressage,"SALZGEBER, Ulla",GER,Women,Individual,Bronze,Germany
24074,summer,2000,Sydney,Equestrian,Dressage,"VAN GRUNSVEN, Anky",NED,Women,Individual,Gold,Netherlands
24075,summer,2000,Sydney,Equestrian,Dressage,"WERTH, Isabell",GER,Women,Individual,Silver,Germany
24076,summer,2000,Sydney,Equestrian,Dressage,"DOVER, Robert",USA,Men,Team,Bronze,United States
24077,summer,2000,Sydney,Equestrian,Dressage,"SEIDEL, Guenter",USA,Men,Team,Bronze,United States
24078,summer,2000,Sydney,Equestrian,Dressage,"TEEUWISSEN, Arjen",NED,Men,Team,Silver,Netherlands
24079,summer,2000,Sydney,Equestrian,Dressage,"BLINKS, Susan",USA,Women,Team,Bronze,United States
24080,summer,2000,Sydney,Equestrian,Dressage,"TRAURIG, Christine",USA,Women,Team,Bronze,United States
24081,summer,2000,Sydney,Equestrian,Dressage,"CAPELLMANN, Nadine",GER,Women,Team,Gold,Germany
24082,summer,2000,Sydney,Equestrian,Dressage,"SALZGEBER, Ulla",GER,Women,Team,Gold,Germany
24083,summer,2000,Sydney,Equestrian,Dressage,"SIMONS DE RIDDER, Alexandra",GER,Women,Team,Gold,Germany
24084,summer,2000,Sydney,Equestrian,Dressage,"WERTH, Isabell",GER,Women,Team,Gold,Germany
24085,summer,2000,Sydney,Equestrian,Dressage,"BONTJE, Ellen",NED,Women,Team,Silver,Netherlands
24086,summer,2000,Sydney,Equestrian,Dressage,"VAN BAALEN, Coby",NED,Women,Team,Silver,Netherlands
24087,summer,2000,Sydney,Equestrian,Dressage,"VAN GRUNSVEN, Anky",NED,Women,Team,Silver,Netherlands
24088,summer,2000,Sydney,Equestrian,Eventing,"TODD, Mark",NZL,Men,Individual,Bronze,New Zealand
24089,summer,2000,Sydney,Equestrian,Eventing,"O'CONNOR, David",USA,Men,Individual,Gold,United States
24090,summer,2000,Sydney,Equestrian,Eventing,"HOY, Andrew",AUS,Men,Individual,Silver,Australia
24091,summer,2000,Sydney,Equestrian,Eventing,"O'CONNOR, David",USA,Men,Team,Bronze,United States
24092,summer,2000,Sydney,Equestrian,Eventing,"DUTTON, Phillip",AUS,Men,Team,Gold,Australia
24093,summer,2000,Sydney,Equestrian,Eventing,"HOY, Andrew",AUS,Men,Team,Gold,Australia
24094,summer,2000,Sydney,Equestrian,Eventing,"RYAN, Matthew Morgan",AUS,Men,Team,Gold,Australia
24095,summer,2000,Sydney,Equestrian,Eventing,"TINNEY, Stuart",AUS,Men,Team,Gold,Australia
24096,summer,2000,Sydney,Equestrian,Eventing,"LAW, Leslie",GBR,Men,Team,Silver,United Kingdom
24097,summer,2000,Sydney,Equestrian,Eventing,"STARK, Ian",GBR,Men,Team,Silver,United Kingdom
24098,summer,2000,Sydney,Equestrian,Eventing,"FOUT, Nina",USA,Women,Team,Bronze,United States
24099,summer,2000,Sydney,Equestrian,Eventing,"O'CONNOR, Karen",USA,Women,Team,Bronze,United States
24100,summer,2000,Sydney,Equestrian,Eventing,"WIESMAN, Linden",USA,Women,Team,Bronze,United States
24101,summer,2000,Sydney,Equestrian,Eventing,"BRAKEWELL, Jeanette",GBR,Women,Team,Silver,United Kingdom
24102,summer,2000,Sydney,Equestrian,Eventing,"FUNNELL, Pippa",GBR,Women,Team,Silver,United Kingdom
24103,summer,2000,Sydney,Equestrian,Jumping,"ALEID, Khaled",KSA,Men,Individual,Bronze,Saudi Arabia
24104,summer,2000,Sydney,Equestrian,Jumping,"DUBBELDAM, Jeroen",NED,Men,Individual,Gold,Netherlands
24105,summer,2000,Sydney,Equestrian,Jumping,"VOORN, Albert",NED,Men,Individual,Silver,Netherlands
24106,summer,2000,Sydney,Equestrian,Jumping,"AZEVEDO, Luiz Felipe",BRA,Men,Team,Bronze,Brazil
24107,summer,2000,Sydney,Equestrian,Jumping,"JOHANNPETER, Andre",BRA,Men,Team,Bronze,Brazil
24108,summer,2000,Sydney,Equestrian,Jumping,"MIRANDA NETO, Alvaro",BRA,Men,Team,Bronze,Brazil
24109,summer,2000,Sydney,Equestrian,Jumping,"PESSOA, Rodrigo",BRA,Men,Team,Bronze,Brazil
24110,summer,2000,Sydney,Equestrian,Jumping,"BECKER, Otto",GER,Men,Team,Gold,Germany
24111,summer,2000,Sydney,Equestrian,Jumping,"BEERBAUM, Ludger",GER,Men,Team,Gold,Germany
24112,summer,2000,Sydney,Equestrian,Jumping,"EHNING, Marcus",GER,Men,Team,Gold,Germany
24113,summer,2000,Sydney,Equestrian,Jumping,"NIEBERG, Lars",GER,Men,Team,Gold,Germany
24114,summer,2000,Sydney,Equestrian,Jumping,"FUCHS, Markus",SUI,Men,Team,Silver,Switzerland
24115,summer,2000,Sydney,Equestrian,Jumping,"MANDLI, Beat",SUI,Men,Team,Silver,Switzerland
24116,summer,2000,Sydney,Equestrian,Jumping,"MELLIGER, Wilhelm",SUI,Men,Team,Silver,Switzerland
24117,summer,2000,Sydney,Equestrian,Jumping,"MCNAUGHT, Lesley",SUI,Women,Team,Silver,Switzerland
24118,summer,2000,Sydney,Fencing,Fencing,"LEE, Sang-Ki",KOR,Men,Épée Individual,Bronze,"Korea, South"
24119,summer,2000,Sydney,Fencing,Fencing,"KOLOBKOV, Pavel",RUS,Men,Épée Individual,Gold,Russia
24120,summer,2000,Sydney,Fencing,Fencing,"OBRY, Hughes",FRA,Men,Épée Individual,Silver,France
24121,summer,2000,Sydney,Fencing,Fencing,"FLESSEL-COLOVIC, Laura",FRA,Women,Épée Individual,Bronze,France
24122,summer,2000,Sydney,Fencing,Fencing,"NAGY, Timea",HUN,Women,Épée Individual,Gold,Hungary
24123,summer,2000,Sydney,Fencing,Fencing,"BUERKI, Gianna",SUI,Women,Épée Individual,Silver,Switzerland
24124,summer,2000,Sydney,Fencing,Fencing,"LOYOLA, Nelson",CUB,Men,Épée Team,Bronze,Cuba
24125,summer,2000,Sydney,Fencing,Fencing,"PEDROSO, Carlos",CUB,Men,Épée Team,Bronze,Cuba
24126,summer,2000,Sydney,Fencing,Fencing,"TREVEJO, Ivan",CUB,Men,Épée Team,Bronze,Cuba
24127,summer,2000,Sydney,Fencing,Fencing,"MAZZONI, Angelo",ITA,Men,Épée Team,Gold,Italy
24128,summer,2000,Sydney,Fencing,Fencing,"MILANOLI, Paolo",ITA,Men,Épée Team,Gold,Italy
24129,summer,2000,Sydney,Fencing,Fencing,"RANDAZZO, Maurizio",ITA,Men,Épée Team,Gold,Italy
24130,summer,2000,Sydney,Fencing,Fencing,"ROTA, Alfredo",ITA,Men,Épée Team,Gold,Italy
24131,summer,2000,Sydney,Fencing,Fencing,"DI MARTINO, Jean-Francois",FRA,Men,Épée Team,Silver,France
24132,summer,2000,Sydney,Fencing,Fencing,"OBRY, Hughes",FRA,Men,Épée Team,Silver,France
24133,summer,2000,Sydney,Fencing,Fencing,"SRECKI, Eric",FRA,Men,Épée Team,Silver,France
24134,summer,2000,Sydney,Fencing,Fencing,"LI, Na",CHN,Women,Épée Team,Bronze,China
24135,summer,2000,Sydney,Fencing,Fencing,"LIANG, Qin",CHN,Women,Épée Team,Bronze,China
24136,summer,2000,Sydney,Fencing,Fencing,"YANG, Shaoqi",CHN,Women,Épée Team,Bronze,China
24137,summer,2000,Sydney,Fencing,Fencing,"AZNAVOURIAN, Karina",RUS,Women,Épée Team,Gold,Russia
24138,summer,2000,Sydney,Fencing,Fencing,"ERMAKOVA, Oxana",RUS,Women,Épée Team,Gold,Russia
24139,summer,2000,Sydney,Fencing,Fencing,"LOGOUNOVA, Tatiana",RUS,Women,Épée Team,Gold,Russia
24140,summer,2000,Sydney,Fencing,Fencing,"MAZINA, Mariya",RUS,Women,Épée Team,Gold,Russia
24141,summer,2000,Sydney,Fencing,Fencing,"BUERKI, Gianna",SUI,Women,Épée Team,Silver,Switzerland
24142,summer,2000,Sydney,Fencing,Fencing,"LAMON, Sophie",SUI,Women,Épée Team,Silver,Switzerland
24143,summer,2000,Sydney,Fencing,Fencing,"ROMAGNOLI, Diana",SUI,Women,Épée Team,Silver,Switzerland
24144,summer,2000,Sydney,Fencing,Fencing,"SHEVCHENKO, Dmitri",RUS,Men,Foil Individual,Bronze,Russia
24145,summer,2000,Sydney,Fencing,Fencing,"KIM, Young Ho",KOR,Men,Foil Individual,Gold,"Korea, South"
24146,summer,2000,Sydney,Fencing,Fencing,"BISSDORF, Ralf",GER,Men,Foil Individual,Silver,Germany
24147,summer,2000,Sydney,Fencing,Fencing,"TRILLINI, Giovanna",ITA,Women,Foil Individual,Bronze,Italy
24148,summer,2000,Sydney,Fencing,Fencing,"VEZZALI, Valentina",ITA,Women,Foil Individual,Gold,Italy
24149,summer,2000,Sydney,Fencing,Fencing,"KOENIG, Rita",GER,Women,Foil Individual,Silver,Germany
24150,summer,2000,Sydney,Fencing,Fencing,"CROSTA, Daniele",ITA,Men,Foil Team,Bronze,Italy
24151,summer,2000,Sydney,Fencing,Fencing,"MAGNI, Gabriele",ITA,Men,Foil Team,Bronze,Italy
24152,summer,2000,Sydney,Fencing,Fencing,"SANZO, Salvatore",ITA,Men,Foil Team,Bronze,Italy
24153,summer,2000,Sydney,Fencing,Fencing,"ZENNARO, Matteo",ITA,Men,Foil Team,Bronze,Italy
24154,summer,2000,Sydney,Fencing,Fencing,"FERRARI, Jean-Noel",FRA,Men,Foil Team,Gold,France
24155,summer,2000,Sydney,Fencing,Fencing,"GUYART, Brice",FRA,Men,Foil Team,Gold,France
24156,summer,2000,Sydney,Fencing,Fencing,"LHOTELLIER, Patrice",FRA,Men,Foil Team,Gold,France
24157,summer,2000,Sydney,Fencing,Fencing,"PLUMENAIL, Lionel",FRA,Men,Foil Team,Gold,France
24158,summer,2000,Sydney,Fencing,Fencing,"DONG, Zhaozhi",CHN,Men,Foil Team,Silver,China
24159,summer,2000,Sydney,Fencing,Fencing,"WANG, Haibin",CHN,Men,Foil Team,Silver,China
24160,summer,2000,Sydney,Fencing,Fencing,"YE, Chong",CHN,Men,Foil Team,Silver,China
24161,summer,2000,Sydney,Fencing,Fencing,"BAU, Sabine Christiane",GER,Women,Foil Team,Bronze,Germany
24162,summer,2000,Sydney,Fencing,Fencing,"KOENIG, Rita",GER,Women,Foil Team,Bronze,Germany
24163,summer,2000,Sydney,Fencing,Fencing,"WEBER-KOSZTO, Monika",GER,Women,Foil Team,Bronze,Germany
24164,summer,2000,Sydney,Fencing,Fencing,"BIANCHEDI, Diana",ITA,Women,Foil Team,Gold,Italy
24165,summer,2000,Sydney,Fencing,Fencing,"TRILLINI, Giovanna",ITA,Women,Foil Team,Gold,Italy
24166,summer,2000,Sydney,Fencing,Fencing,"VEZZALI, Valentina",ITA,Women,Foil Team,Gold,Italy
24167,summer,2000,Sydney,Fencing,Fencing,"GRUCHALA, Sylwia",POL,Women,Foil Team,Silver,Poland
24168,summer,2000,Sydney,Fencing,Fencing,"MROCZKIEWICZ, Magdalena",POL,Women,Foil Team,Silver,Poland
24169,summer,2000,Sydney,Fencing,Fencing,"RYBICKA, Anna",POL,Women,Foil Team,Silver,Poland
24170,summer,2000,Sydney,Fencing,Fencing,"SZEWCZYK, Barbara",POL,Women,Foil Team,Silver,Poland
24171,summer,2000,Sydney,Fencing,Fencing,"KOTHNY, Wiradech",GER,Men,Sabre Individual,Bronze,Germany
24172,summer,2000,Sydney,Fencing,Fencing,"COVALIU, Mihai",ROU,Men,Sabre Individual,Gold,Romania
24173,summer,2000,Sydney,Fencing,Fencing,"GOURDAIN, Mathieu",FRA,Men,Sabre Individual,Silver,France
24174,summer,2000,Sydney,Fencing,Fencing,"BAUER, Dennis",GER,Men,Sabre Team,Bronze,Germany
24175,summer,2000,Sydney,Fencing,Fencing,"KOTHNY, Wiradech",GER,Men,Sabre Team,Bronze,Germany
24176,summer,2000,Sydney,Fencing,Fencing,"WEBER, Alexander",GER,Men,Sabre Team,Bronze,Germany
24177,summer,2000,Sydney,Fencing,Fencing,"CHARIKOV, Serguei",RUS,Men,Sabre Team,Gold,Russia
24178,summer,2000,Sydney,Fencing,Fencing,"FROSSINE, Alexei",RUS,Men,Sabre Team,Gold,Russia
24179,summer,2000,Sydney,Fencing,Fencing,"POZDNYAKOV, Stanislav",RUS,Men,Sabre Team,Gold,Russia
24180,summer,2000,Sydney,Fencing,Fencing,"GOURDAIN, Mathieu",FRA,Men,Sabre Team,Silver,France
24181,summer,2000,Sydney,Fencing,Fencing,"PILLET, Julien",FRA,Men,Sabre Team,Silver,France
24182,summer,2000,Sydney,Fencing,Fencing,"SEGUIN, Cedric",FRA,Men,Sabre Team,Silver,France
24183,summer,2000,Sydney,Fencing,Fencing,"TOUYA, Damien",FRA,Men,Sabre Team,Silver,France
24184,summer,2000,Sydney,Football,Football,"ALVAREZ, Cristian",CHI,Men,Football,Bronze,Chile
24185,summer,2000,Sydney,Football,Football,"ARRUE, Francisco",CHI,Men,Football,Bronze,Chile
24186,summer,2000,Sydney,Football,Football,"CONTRERAS, Pablo",CHI,Men,Football,Bronze,Chile
24187,summer,2000,Sydney,Football,Football,"DI GREGORIO, Javier",CHI,Men,Football,Bronze,Chile
24188,summer,2000,Sydney,Football,Football,"GONZALEZ, Sebastian",CHI,Men,Football,Bronze,Chile
24189,summer,2000,Sydney,Football,Football,"HENRIQUEZ, David",CHI,Men,Football,Bronze,Chile
24190,summer,2000,Sydney,Football,Football,"IBARRA, Manuel",CHI,Men,Football,Bronze,Chile
24191,summer,2000,Sydney,Football,Football,"MALDONADO, Claudio",CHI,Men,Football,Bronze,Chile
24192,summer,2000,Sydney,Football,Football,"NAVIA, Reinaldo",CHI,Men,Football,Bronze,Chile
24193,summer,2000,Sydney,Football,Football,"NUNEZ, Rodrigo",CHI,Men,Football,Bronze,Chile
24194,summer,2000,Sydney,Football,Football,"OLARRA, Rafael",CHI,Men,Football,Bronze,Chile
24195,summer,2000,Sydney,Football,Football,"ORMAZABAL, Patricio",CHI,Men,Football,Bronze,Chile
24196,summer,2000,Sydney,Football,Football,"PIZARRO, David",CHI,Men,Football,Bronze,Chile
24197,summer,2000,Sydney,Football,Football,"REYES, Pedro",CHI,Men,Football,Bronze,Chile
24198,summer,2000,Sydney,Football,Football,"ROJAS, Mauricio",CHI,Men,Football,Bronze,Chile
24199,summer,2000,Sydney,Football,Football,"TAPIA, Nelson",CHI,Men,Football,Bronze,Chile
24200,summer,2000,Sydney,Football,Football,"TELLO, Rodrigo",CHI,Men,Football,Bronze,Chile
24201,summer,2000,Sydney,Football,Football,"ZAMORANO, Ivan",CHI,Men,Football,Bronze,Chile
24202,summer,2000,Sydney,Football,Football,"ABANDA ETONG, Patrice",CMR,Men,Football,Gold,Cameroon
24203,summer,2000,Sydney,Football,Football,"ALNOUDJI, Nicolas",CMR,Men,Football,Gold,Cameroon
24204,summer,2000,Sydney,Football,Football,"BEAUD, Clement",CMR,Men,Football,Gold,Cameroon
24205,summer,2000,Sydney,Football,Football,"BEKONO NDENE, Daniel",CMR,Men,Football,Gold,Cameroon
24206,summer,2000,Sydney,Football,Football,"BRANCO, Serge",CMR,Men,Football,Gold,Cameroon
24207,summer,2000,Sydney,Football,Football,"EPALLE, Joel",CMR,Men,Football,Gold,Cameroon
24208,summer,2000,Sydney,Football,Football,"ETAME MAYER, Lawren",CMR,Men,Football,Gold,Cameroon
24209,summer,2000,Sydney,Football,Football,"ETO'O FILS, Samuel",CMR,Men,Football,Gold,Cameroon
24210,summer,2000,Sydney,Football,Football,"KAMENI, Idriss C",CMR,Men,Football,Gold,Cameroon
24211,summer,2000,Sydney,Football,Football,"MBAMI, Modeste",CMR,Men,Football,Gold,Cameroon
24212,summer,2000,Sydney,Football,Football,"MBOMA DEM, Patrick",CMR,Men,Football,Gold,Cameroon
24213,summer,2000,Sydney,Football,Football,"MEYONG ZE, Albert",CMR,Men,Football,Gold,Cameroon
24214,summer,2000,Sydney,Football,Football,"MIMPO, Serge",CMR,Men,Football,Gold,Cameroon
24215,summer,2000,Sydney,Football,Football,"NGOME KOME, Daniel",CMR,Men,Football,Gold,Cameroon
24216,summer,2000,Sydney,Football,Football,"NGUIMBAT, Aaron",CMR,Men,Football,Gold,Cameroon
24217,summer,2000,Sydney,Football,Football,"NJITAP FOTSO, Geremi",CMR,Men,Football,Gold,Cameroon
24218,summer,2000,Sydney,Football,Football,"SUFFO K, Patrick",CMR,Men,Football,Gold,Cameroon
24219,summer,2000,Sydney,Football,Football,"WOME NLEND, Pierre",CMR,Men,Football,Gold,Cameroon
24220,summer,2000,Sydney,Football,Football,"ALBELDA, David",ESP,Men,Football,Silver,Spain
24221,summer,2000,Sydney,Football,Football,"AMAYA, Ivan",ESP,Men,Football,Silver,Spain
24222,summer,2000,Sydney,Football,Football,"ANGULO, Miguel Angel",ESP,Men,Football,Silver,Spain
24223,summer,2000,Sydney,Football,Football,"ARANZUBIA, Daniel",ESP,Men,Football,Silver,Spain
24224,summer,2000,Sydney,Football,Football,"CAPDEVILA, Juan",ESP,Men,Football,Silver,Spain
24225,summer,2000,Sydney,Football,Football,"FERRON, Jordi",ESP,Men,Football,Silver,Spain
24226,summer,2000,Sydney,Football,Football,"GARCIA, Gabriel",ESP,Men,Football,Silver,Spain
24227,summer,2000,Sydney,Football,Football,"HERNANDEZ, Xavier",ESP,Men,Football,Silver,Spain
24228,summer,2000,Sydney,Football,Football,"LACRUZ, Jesus Maria",ESP,Men,Football,Silver,Spain
24229,summer,2000,Sydney,Football,Football,"LUQUE, Alberto",ESP,Men,Football,Silver,Spain
24230,summer,2000,Sydney,Football,Football,"MARCHENA, Carlos",ESP,Men,Football,Silver,Spain
24231,summer,2000,Sydney,Football,Football,"ORTIZ, Felipe",ESP,Men,Football,Silver,Spain
24232,summer,2000,Sydney,Football,Football,"PUYOL, Carlos",ESP,Men,Football,Silver,Spain
24233,summer,2000,Sydney,Football,Football,"ROMERO, Jose Maria",ESP,Men,Football,Silver,Spain
24234,summer,2000,Sydney,Football,Football,"RUIZ, Ismael",ESP,Men,Football,Silver,Spain
24235,summer,2000,Sydney,Football,Football,"TAMUDO, Raul",ESP,Men,Football,Silver,Spain
24236,summer,2000,Sydney,Football,Football,"VELAMAZAN, Antonio",ESP,Men,Football,Silver,Spain
24237,summer,2000,Sydney,Football,Football,"VERGARA, Unai",ESP,Men,Football,Silver,Spain
24238,summer,2000,Sydney,Football,Football,"ANGERER, Nadine",GER,Women,Football,Bronze,Germany
24239,summer,2000,Sydney,Football,Football,"BRANDEBUSEMEYER, Nicole",GER,Women,Football,Bronze,Germany
24240,summer,2000,Sydney,Football,Football,"FITSCHEN, Doris",GER,Women,Football,Bronze,Germany
24241,summer,2000,Sydney,Football,Football,"GOETTE, Jeannette",GER,Women,Football,Bronze,Germany
24242,summer,2000,Sydney,Football,Football,"GOTTSCHLICH, Stefanie",GER,Women,Football,Bronze,Germany
24243,summer,2000,Sydney,Football,Football,"GRINGS, Inka",GER,Women,Football,Bronze,Germany
24244,summer,2000,Sydney,Football,Football,"HINGST, Ariane",GER,Women,Football,Bronze,Germany
24245,summer,2000,Sydney,Football,Football,"HOFFMANN, Melanie",GER,Women,Football,Bronze,Germany
24246,summer,2000,Sydney,Football,Football,"JONES, Steffi",GER,Women,Football,Bronze,Germany
24247,summer,2000,Sydney,Football,Football,"LINGOR, Renate",GER,Women,Football,Bronze,Germany
24248,summer,2000,Sydney,Football,Football,"MEINERT, Maren",GER,Women,Football,Bronze,Germany
24249,summer,2000,Sydney,Football,Football,"MINNERT, Sandra",GER,Women,Football,Bronze,Germany
24250,summer,2000,Sydney,Football,Football,"MUELLER, Claudia",GER,Women,Football,Bronze,Germany
24251,summer,2000,Sydney,Football,Football,"PRINZ, Birgit",GER,Women,Football,Bronze,Germany
24252,summer,2000,Sydney,Football,Football,"ROTTENBERG, Silke",GER,Women,Football,Bronze,Germany
24253,summer,2000,Sydney,Football,Football,"STEGEMANN, Kerstin",GER,Women,Football,Bronze,Germany
24254,summer,2000,Sydney,Football,Football,"WIEGMANN, Bettina",GER,Women,Football,Bronze,Germany
24255,summer,2000,Sydney,Football,Football,"WUNDERLICH, Tina",GER,Women,Football,Bronze,Germany
24256,summer,2000,Sydney,Football,Football,"BEKKEVOLD, Kristin",NOR,Women,Football,Gold,Norway
24257,summer,2000,Sydney,Football,Football,"ESPESETH, Gro",NOR,Women,Football,Gold,Norway
24258,summer,2000,Sydney,Football,Football,"GULBRANDSEN, Ragnhild",NOR,Women,Football,Gold,Norway
24259,summer,2000,Sydney,Football,Football,"GULBRANDSEN, Solveig",NOR,Women,Football,Gold,Norway
24260,summer,2000,Sydney,Football,Football,"HAUGENES, Margunn",NOR,Women,Football,Gold,Norway
24261,summer,2000,Sydney,Football,Football,"HOVLAND, Ingeborg",NOR,Women,Football,Gold,Norway
24262,summer,2000,Sydney,Football,Football,"JENSEN, Christine Boe",NOR,Women,Football,Gold,Norway
24263,summer,2000,Sydney,Football,Football,"JOERGENSEN, Silje",NOR,Women,Football,Gold,Norway
24264,summer,2000,Sydney,Football,Football,"KNUDSEN, Monica",NOR,Women,Football,Gold,Norway
24265,summer,2000,Sydney,Football,Football,"KRINGEN, Goeril",NOR,Women,Football,Gold,Norway
24266,summer,2000,Sydney,Football,Football,"KVITLAND, Bente",NOR,Women,Football,Gold,Norway
24267,summer,2000,Sydney,Football,Football,"LEHN, Unni",NOR,Women,Football,Gold,Norway
24268,summer,2000,Sydney,Football,Football,"MELLGREN, Dagny",NOR,Women,Football,Gold,Norway
24269,summer,2000,Sydney,Football,Football,"NORDBY, Bente",NOR,Women,Football,Gold,Norway
24270,summer,2000,Sydney,Football,Football,"PETTERSEN, Marianne",NOR,Women,Football,Gold,Norway
24271,summer,2000,Sydney,Football,Football,"RAPP, Anita",NOR,Women,Football,Gold,Norway
24272,summer,2000,Sydney,Football,Football,"RIISE, Hege",NOR,Women,Football,Gold,Norway
24273,summer,2000,Sydney,Football,Football,"SANDAUNE, Brit",NOR,Women,Football,Gold,Norway
24274,summer,2000,Sydney,Football,Football,"CHASTAIN, Brandi",USA,Women,Football,Silver,United States
24275,summer,2000,Sydney,Football,Football,"FAIR, Lorrie",USA,Women,Football,Silver,United States
24276,summer,2000,Sydney,Football,Football,"FAWCETT, Joy",USA,Women,Football,Silver,United States
24277,summer,2000,Sydney,Football,Football,"FOUDY, Julie",USA,Women,Football,Silver,United States
24278,summer,2000,Sydney,Football,Football,"FRENCH, Michelle",USA,Women,Football,Silver,United States
24279,summer,2000,Sydney,Football,Football,"HAMM, Mia",USA,Women,Football,Silver,United States
24280,summer,2000,Sydney,Football,Football,"LILLY, Kristine",USA,Women,Football,Silver,United States
24281,summer,2000,Sydney,Football,Football,"MACMILLAN, Shannon",USA,Women,Football,Silver,United States
24282,summer,2000,Sydney,Football,Football,"MILBRETT, Tiffeny",USA,Women,Football,Silver,United States
24283,summer,2000,Sydney,Football,Football,"MULLINIX, Siri",USA,Women,Football,Silver,United States
24284,summer,2000,Sydney,Football,Football,"OVERBECK, Carla",USA,Women,Football,Silver,United States
24285,summer,2000,Sydney,Football,Football,"PARLOW, Cindy",USA,Women,Football,Silver,United States
24286,summer,2000,Sydney,Football,Football,"PEARCE, Christie",USA,Women,Football,Silver,United States
